#,,,,Start,,,Highest Point,,,End,,,,,,
#,Date,Satellite,Brightness (mag),Time,Altitude,Azimuth,Time,Altitude,Azimuth,Time,Altitude,Azimuth,,,,
,14-Oct,FLOCK 4S 34,?,20:21:50,10°,S,20:24:51,51°,WSW,20:25:44,36°,NW,,,,
,14-Oct,STARLINK-5059,4.1,20:21:53,10°,SW,20:26:30,59°,SE,20:27:07,54°,E,,,,
,14-Oct,STARLINK-2122,6.8,20:21:58,10°,SW,20:23:44,12°,SSW,20:25:32,10°,S,,,,
,14-Oct,STARLINK-2115,6.3,20:22:04,10°,W,20:24:21,14°,WNW,20:26:35,10°,NNW,,,,
,14-Oct,STARLINK-5017,4.5,20:22:13,10°,NNW,20:24:47,35°,N,20:24:47,35°,N,,,,
,14-Oct,STARLINK-2459,3.6,20:22:17,10°,SW,20:26:06,59°,SE,20:26:06,59°,SE,,,,
,14-Oct,STARLINK-4004,6.2,20:22:27,10°,W,20:24:41,14°,WNW,20:26:55,10°,NNW,,,,
,14-Oct,STARLINK-1812,6.7,20:22:29,10°,WSW,20:24:30,13°,SSW,20:26:33,10°,S,,,,
,14-Oct,STARLINK-2113,6,20:22:34,10°,NNW,20:23:04,13°,NNW,20:23:04,13°,NNW,,,,
,14-Oct,STARLINK-1798,6.3,20:22:39,10°,SSE,20:22:59,10°,SSE,20:23:19,10°,SSE,,,,
,14-Oct,STARLINK-2308,5,20:22:43,10°,SSW,20:24:50,22°,SSE,20:24:50,22°,SSE,,,,
,14-Oct,STARLINK-4142,5.9,20:22:48,10°,S,20:24:56,14°,SSE,20:24:56,14°,SSE,,,,
,14-Oct,STARLINK-5119,5.8,20:22:53,10°,S,20:25:27,16°,SE,20:25:27,16°,SE,,,,
,14-Oct,STARLINK-2484,3.6,20:22:54,10°,SW,20:27:11,70°,SE,20:27:25,68°,ESE,,,,
,14-Oct,STARLINK-4767,5,20:23:01,10°,WNW,20:26:53,38°,SW,20:30:47,10°,SSE,,,,
,14-Oct,STARLINK-4140,5.9,20:23:10,10°,S,20:25:18,14°,SSE,20:25:18,14°,SSE,,,,
,14-Oct,STARLINK-5105,6,20:23:13,10°,S,20:25:33,14°,SSE,20:25:52,14°,SE,,,,
,14-Oct,FALCON 9 DEB,?,20:23:28,10°,SW,20:23:36,10°,SW,20:23:46,10°,SW,,,,
,14-Oct,STARLINK-1328,6.5,20:23:29,10°,SW,20:33:42,30°,SSE,20:37:22,21°,ESE,,,,
,14-Oct,STARLINK-1769,5.9,20:23:30,10°,SSE,20:24:10,11°,SSE,20:24:10,11°,SSE,,,,
,14-Oct,STARLINK-1963,5.8,20:23:52,10°,W,20:26:43,21°,SW,20:29:35,10°,SSE,,,,
,14-Oct,STARLINK-3928,6,20:23:55,10°,W,20:27:11,22°,SW,20:30:28,10°,SSE,,,,
,14-Oct,STARLINK-1546,5,20:24:00,10°,SSW,20:26:10,23°,SSE,20:26:10,23°,SSE,,,,
,14-Oct,STARLINK-1475,7.6,20:24:20,10°,SSW,20:30:47,20°,SSE,20:38:35,10°,ESE,,,,
,14-Oct,STARLINK-4047,6.1,20:24:25,10°,SSE,20:25:50,11°,SSE,20:25:57,11°,SSE,,,,
,14-Oct,STARLINK-4023,4.3,20:24:29,10°,SW,20:28:35,50°,NW,20:29:23,43°,NNW,,,,
,14-Oct,STARLINK-4144,6.1,20:24:43,10°,SSE,20:25:56,11°,SSE,20:25:58,11°,SSE,,,,
,14-Oct,STARLINK-3942,4.3,20:24:49,10°,NNW,20:28:15,45°,N,20:28:15,45°,N,,,,
,14-Oct,STARLINK-3531,?,20:24:58,10°,WSW,20:27:59,17°,SW,20:30:56,10°,S,,,,
,14-Oct,STARLINK-4186,?,20:25:01,10°,NNW,20:26:58,26°,NNW,20:26:58,26°,NNW,,,,
,14-Oct,STARLINK-4131,6,20:25:07,10°,S,20:27:01,13°,SSE,20:27:02,13°,SSE,,,,
,14-Oct,STARLINK-3099,3.9,20:25:12,10°,WNW,20:28:37,51°,SW,20:29:14,44°,S,,,,
,14-Oct,STARLINK-3264,?,20:25:16,10°,NW,20:28:46,75°,W,20:28:46,75°,W,,,,
,14-Oct,STARLINK-1871,4.7,20:25:20,10°,WNW,20:29:22,45°,SW,20:33:26,10°,SSE,,,,
,14-Oct,STARLINK-4800,5.9,20:25:22,10°,W,20:28:47,25°,SW,20:32:14,10°,SSE,,,,
,14-Oct,STARLINK-3806,5,20:25:41,10°,SSW,20:28:57,27°,SSE,20:28:57,27°,SSE,,,,
,14-Oct,STARLINK-3568,?,20:25:57,10°,WSW,20:27:54,13°,SSW,20:29:53,10°,S,,,,
,14-Oct,STARLINK-3044,4.3,20:26:00,10°,SW,20:30:22,54°,NW,20:31:18,45°,N,,,,
,14-Oct,STARLINK-1503,3.6,20:26:06,10°,SW,20:29:09,60°,SSW,20:29:09,60°,SSW,,,,
,14-Oct,STARLINK-2169,5.5,20:26:07,10°,SSW,20:29:14,20°,SSE,20:29:14,20°,SSE,,,,
,14-Oct,STARLINK-4129,5.9,20:26:12,10°,S,20:28:15,14°,SSE,20:28:15,14°,SSE,,,,
,14-Oct,STARLINK-4761,5.8,20:26:15,10°,NNW,20:26:59,15°,NNW,20:26:59,15°,NNW,,,,
,14-Oct,STARLINK-2647,4.6,20:26:24,10°,WNW,20:30:23,47°,SW,20:34:00,13°,SSE,,,,
,14-Oct,STARLINK-1498,5,20:26:28,10°,NNW,20:31:16,40°,NNE,20:31:16,40°,NNE,,,,
,14-Oct,STARLINK-2681,4.8,20:26:29,10°,WSW,20:30:39,40°,NW,20:31:49,33°,NNW,,,,
,14-Oct,STARLINK-2212,6.1,20:26:39,10°,SSE,20:27:33,11°,SSE,20:27:41,11°,SSE,,,,
,14-Oct,STARLINK-2164,4.4,20:27:04,10°,SSW,20:31:03,40°,SE,20:31:03,40°,SE,,,,
,14-Oct,STARLINK-1016,6,20:27:29,10°,SSE,20:27:30,10°,SSE,20:27:30,10°,SSE,,,,
,14-Oct,STARLINK-3253,?,20:27:31,10°,NNW,20:28:45,19°,NNW,20:28:45,19°,NNW,,,,
,14-Oct,STARLINK-2083,5.7,20:27:31,10°,SSW,20:31:21,22°,SE,20:31:41,22°,SE,,,,
,14-Oct,STARLINK-4085,5.9,20:27:48,10°,S,20:29:40,13°,SSE,20:29:40,13°,SSE,,,,
,14-Oct,STARLINK-4082,3.8,20:27:51,10°,SW,20:31:19,56°,SSE,20:31:19,56°,SSE,,,,
,14-Oct,STARLINK-5000,5.4,20:28:08,10°,WNW,20:31:50,32°,SW,20:35:34,10°,SSE,,,,
,14-Oct,STARLINK-3812,5.6,20:28:11,10°,S,20:30:47,18°,SSE,20:30:47,18°,SSE,,,,
,14-Oct,STARLINK-3584,?,20:28:11,10°,NNW,20:28:20,11°,NNW,20:28:20,11°,NNW,,,,
,14-Oct,STARLINK-4079,6.1,20:28:17,10°,W,20:30:44,15°,WNW,20:32:54,11°,NNW,,,,
,14-Oct,STARLINK-5088,6,20:28:19,10°,S,20:30:06,13°,SSE,20:30:06,13°,SSE,,,,
,14-Oct,STARLINK-4791,4.2,20:28:42,10°,NW,20:32:44,56°,SW,20:34:56,25°,SSE,,,,
,14-Oct,STARLINK-1320,8.1,20:28:47,10°,WSW,20:40:38,28°,S,20:51:47,10°,SE,,,,
,14-Oct,STARLINK-1965,5.5,20:29:02,10°,S,20:30:49,17°,SSE,20:30:49,17°,SSE,,,,
,14-Oct,STARLINK-2348,6.3,20:29:20,10°,WNW,20:30:00,10°,WNW,20:30:39,10°,NW,,,,
,14-Oct,STARLINK-3582,?,20:29:25,10°,WSW,20:31:57,15°,SSW,20:34:33,10°,S,,,,
,14-Oct,STARLINK-1167,4.2,20:29:31,10°,SSW,20:32:50,43°,SSE,20:32:50,43°,SSE,,,,
,14-Oct,STARLINK-3239,?,20:29:32,10°,WSW,20:32:39,21°,NW,20:34:00,18°,NNW,,,,
,14-Oct,STARLINK-1642,7.6,20:29:32,8°,ESE,20:29:32,8°,ESE,20:12:16,1°,N,,,,
,14-Oct,STARLINK-4461,?,20:29:37,22°,NE,20:43:22,70°,ESE,21:39:23,10°,S,,,,
,14-Oct,STARLINK-3507,?,20:30:06,10°,NNW,20:30:28,12°,NNW,20:30:28,12°,NNW,,,,
,14-Oct,STARLINK-3234,6.3,20:30:09,10°,W,20:32:15,13°,WNW,20:34:20,10°,NNW,,,,
,14-Oct,STARLINK-2326,7,20:30:09,10°,SW,20:30:42,10°,SSW,20:31:15,10°,SSW,,,,
,14-Oct,STARLINK-1271,4.5,20:30:11,10°,WNW,20:34:28,55°,SW,20:38:14,15°,SSE,,,,
,14-Oct,STARLINK-4687,?,20:30:21,10°,NNW,20:31:23,17°,NNW,20:31:23,17°,NNW,,,,
,14-Oct,STARLINK-3501,?,20:30:21,10°,NNW,20:30:28,11°,NNW,20:30:28,11°,NNW,,,,
,14-Oct,STARLINK-3356,?,20:30:26,10°,NNW,20:32:21,27°,NNW,20:32:21,27°,NNW,,,,
,14-Oct,STARLINK-1783,4,20:30:46,10°,SW,20:35:56,80°,SE,20:36:32,68°,ENE,,,,
,14-Oct,STARLINK-1129,5.8,20:30:47,10°,W,20:34:04,24°,SW,20:37:20,10°,SSE,,,,
,14-Oct,STARLINK-2017,6.8,20:30:55,10°,WSW,20:33:13,14°,SSW,20:35:36,10°,S,,,,
,14-Oct,STARLINK-1529,4.5,20:31:13,10°,WSW,20:34:25,34°,NW,20:34:25,34°,NW,,,,
,14-Oct,STARLINK-2707,3.6,20:31:33,10°,NW,20:35:34,84°,W,20:35:34,84°,W,,,,
,14-Oct,STARLINK-2127,3.6,20:31:46,10°,SW,20:36:01,78°,SSE,20:36:01,78°,SSE,,,,
,14-Oct,STARLINK-2430,3.6,20:32:02,10°,SW,20:35:44,75°,SW,20:35:44,75°,SW,,,,
,14-Oct,STARLINK-3311,3.6,20:32:05,10°,SW,20:36:00,75°,S,20:36:00,75°,S,,,,
,14-Oct,STARLINK-3947,6.2,20:32:18,10°,W,20:35:24,20°,SW,20:38:32,10°,SSE,,,,
,14-Oct,STARLINK-3762,5.1,20:32:20,10°,SSW,20:35:16,26°,SSE,20:35:16,26°,SSE,,,,
,14-Oct,STARLINK-5051,5.6,20:32:36,10°,W,20:36:11,28°,SW,20:39:48,10°,SSE,,,,
,14-Oct,FLOCK 4S 19,?,20:32:37,10°,SSW,20:34:48,18°,WSW,20:36:56,10°,WNW,,,,
,14-Oct,STARLINK-1547,5.1,20:33:19,10°,WNW,20:37:37,47°,SW,20:43:05,10°,SSE,,,,
,14-Oct,STARLINK-3415,6.5,20:33:29,10°,WSW,20:36:08,16°,SW,20:38:49,10°,S,,,,
,14-Oct,STARLINK-2675,6.2,20:33:38,10°,SSE,20:33:42,10°,SSE,20:33:42,10°,SSE,,,,
,14-Oct,FLOCK 4S 3,?,20:33:46,10°,S,20:34:35,17°,S,20:34:35,17°,S,,,,
,14-Oct,STARLINK-2133,4.5,20:33:56,10°,SSW,20:38:55,46°,SE,20:38:55,46°,SE,,,,
,14-Oct,STARLINK-4490,?,20:33:59,10°,WNW,20:38:17,49°,SW,20:40:46,22°,SSE,,,,
,14-Oct,STARLINK-3173,?,20:33:59,10°,WNW,20:37:56,49°,SW,20:39:50,27°,SSE,,,,
,14-Oct,STARLINK-4703,5,20:34:04,10°,NW,20:36:05,28°,NNW,20:36:05,28°,NNW,,,,
,14-Oct,STARLINK-3172,?,20:34:19,10°,WNW,20:38:16,45°,SW,20:40:45,21°,SSE,,,,
,14-Oct,STARLINK-1286,5.1,20:34:19,10°,WSW,20:37:59,29°,NW,20:38:46,27°,NNW,,,,
,14-Oct,STARLINK-1136,5.7,20:34:57,10°,S,20:36:05,15°,S,20:36:05,15°,S,,,,
,14-Oct,STARLINK-2067,6,20:35:02,10°,SSW,20:38:43,18°,SSE,20:39:15,17°,SE,,,,
,14-Oct,STARLINK-1987,5,20:35:11,10°,SSW,20:37:37,27°,S,20:37:37,27°,S,,,,
,14-Oct,STARLINK-3917,4.4,20:35:26,10°,NW,20:38:25,43°,NW,20:38:25,43°,NW,,,,
,14-Oct,STARLINK-2374,4.7,20:35:30,10°,SW,20:37:23,29°,SSW,20:37:23,29°,SSW,,,,
,14-Oct,STARLINK-3934,6.5,20:35:51,10°,W,20:39:10,19°,SW,20:42:19,10°,S,,,,
,14-Oct,STARLINK-5134,5,20:36:07,10°,SSW,20:39:17,30°,SSE,20:39:17,30°,SSE,,,,
,14-Oct,STARLINK-1618,8.5,20:36:09,10°,NNW,21:20:58,83°,NE,21:46:30,10°,SE,,,,
,14-Oct,STARLINK-1063,5.1,20:36:10,10°,WSW,20:40:31,36°,NW,20:41:37,31°,NNW,,,,
,14-Oct,STARLINK-4299,4.8,20:36:15,10°,WSW,20:39:56,33°,NW,20:40:18,32°,NW,,,,
,14-Oct,STARLINK-1171,6.9,20:36:20,10°,SW,20:37:04,10°,SSW,20:37:50,10°,SSW,,,,
,14-Oct,STARLINK-4467,5.8,20:36:21,15°,SSE,20:36:21,15°,SSE,20:37:11,10°,SSE,,,,
,14-Oct,STARLINK-2692,4.2,20:36:36,10°,NW,20:39:47,49°,NW,20:39:47,49°,NW,,,,
,14-Oct,STARLINK-1357,6,20:36:37,10°,SW,20:44:41,62°,NW,20:50:15,30°,NNE,,,,
,14-Oct,STARLINK-2643,6.4,20:36:40,10°,S,20:39:00,13°,SSE,20:39:30,13°,SE,,,,
,14-Oct,STARLINK-3929,5.9,20:36:47,10°,W,20:40:33,26°,SW,20:44:09,10°,SSE,,,,
,14-Oct,STARLINK-3550,5.4,20:36:47,10°,SSW,20:39:19,22°,SSE,20:39:19,22°,SSE,,,,
,14-Oct,STARLINK-1666,4.1,20:37:07,10°,SW,20:41:54,76°,NW,20:42:20,70°,N,,,,
,14-Oct,STARLINK-4011,5.9,20:37:08,10°,W,20:40:30,24°,SW,20:43:53,10°,SSE,,,,
,14-Oct,STARLINK-2737,5.9,20:37:24,10°,S,20:39:33,15°,SSE,20:39:33,15°,SSE,,,,
,14-Oct,STARLINK-4778,4.1,20:37:28,10°,NW,20:41:30,59°,SW,20:42:03,53°,S,,,,
,14-Oct,STARLINK-1298,7.3,20:37:30,10°,SSW,20:43:02,19°,SSE,20:48:41,12°,ESE,,,,
,14-Oct,STARLINK-2359,5.7,20:38:00,10°,W,20:41:05,23°,SW,20:44:02,11°,SSE,,,,
,14-Oct,STARLINK-4176,3.9,20:38:02,10°,SW,20:41:54,67°,W,20:41:54,67°,W,,,,
,14-Oct,STARLINK-4087,3.9,20:38:15,10°,SW,20:41:52,60°,W,20:41:52,60°,W,,,,
,14-Oct,STARLINK-1020,4,20:38:16,10°,SW,20:42:14,61°,S,20:42:14,61°,S,,,,
,14-Oct,STARLINK-5118,6.1,20:38:49,10°,S,20:40:14,13°,SSE,20:40:14,13°,SSE,,,,
,14-Oct,STARLINK-3303,?,20:39:02,10°,W,20:44:07,29°,SW,20:49:24,10°,SSE,,,,
,14-Oct,STARLINK-4124,6.4,20:39:07,10°,W,20:41:24,14°,WNW,20:43:39,10°,NNW,,,,
,14-Oct,STARLINK-2706,4.2,20:39:14,10°,SW,20:43:38,55°,NW,20:43:42,55°,NW,,,,
,14-Oct,STARLINK-5126,5.7,20:39:25,10°,S,20:41:38,18°,SSE,20:41:38,18°,SSE,,,,
,14-Oct,QPS-SAR-2 IZANAMI,?,20:39:48,10°,S,20:40:29,15°,S,20:40:29,15°,S,,,,
,14-Oct,STARLINK-1795,6,20:39:54,10°,S,20:42:02,15°,SSE,20:42:02,15°,SSE,,,,
,14-Oct,STARLINK-2211,5.2,20:40:09,10°,SSW,20:43:17,29°,SSE,20:43:17,29°,SSE,,,,
,14-Oct,STARLINK-1721,5.4,20:40:22,10°,WSW,20:43:07,20°,NW,20:43:15,20°,NW,,,,
,14-Oct,STARLINK-4770,6.7,20:40:25,10°,SW,20:42:01,12°,SSW,20:43:37,10°,S,,,,
,14-Oct,STARLINK-1872,5.4,20:40:35,10°,WNW,20:44:14,30°,SW,20:47:27,13°,SSE,,,,
,14-Oct,STARLINK-3333,5.7,20:40:36,10°,WSW,20:43:38,20°,NW,20:44:29,19°,NW,,,,
,14-Oct,STARLINK-3324,5.7,20:40:41,10°,WNW,20:41:04,13°,WNW,20:41:04,13°,WNW,,,,
,14-Oct,FLOCK 4S 29,?,20:40:41,10°,S,20:41:40,18°,SSW,20:41:40,18°,SSW,,,,
,14-Oct,STARLINK-1570,4.9,20:40:41,10°,NW,20:42:54,31°,NW,20:42:54,31°,NW,,,,
,14-Oct,STARLINK-2400,4.4,20:41:02,10°,SW,20:43:55,45°,SW,20:43:55,45°,SW,,,,
,14-Oct,STARLINK-2213,4.2,20:41:02,10°,SW,20:45:33,57°,NW,20:45:34,57°,NW,,,,
,14-Oct,STARLINK-3874,4.2,20:41:05,10°,SW,20:45:05,56°,WNW,20:45:05,56°,WNW,,,,
,14-Oct,STARLINK-4675,6.1,20:41:38,10°,W,20:44:24,19°,SW,20:47:09,10°,S,,,,
,14-Oct,STARLINK-1572,5.1,20:41:39,10°,WNW,20:45:29,36°,SW,20:47:59,19°,SSE,,,,
,14-Oct,STARLINK-3395,?,20:41:50,10°,WSW,20:44:26,16°,SW,20:47:04,10°,S,,,,
,14-Oct,STARLINK-3095,6.7,20:42:15,10°,WNW,20:46:13,23°,WSW,20:50:21,10°,S,,,,
,14-Oct,STARLINK-3134,6,20:42:35,10°,S,20:44:42,16°,SSE,20:44:42,16°,SSE,,,,
,14-Oct,STARLINK-2613,5.4,20:42:37,10°,SSW,20:46:17,27°,SSE,20:46:17,27°,SSE,,,,
,14-Oct,STARLINK-1332,6.1,20:43:01,10°,W,20:45:31,17°,SW,20:48:03,10°,S,,,,
,14-Oct,STARLINK-2699,4.2,20:43:09,10°,SW,20:46:12,51°,SW,20:46:12,51°,SW,,,,
,14-Oct,STARLINK-1681,6.9,20:43:17,10°,WSW,20:47:03,19°,SSW,20:51:38,10°,SSE,,,,
,14-Oct,STARLINK-2630,6.1,20:43:29,10°,W,20:45:49,15°,WNW,20:46:57,13°,NW,,,,
,14-Oct,STARLINK-4798,5.3,20:43:46,10°,WNW,20:47:26,31°,SW,20:50:01,16°,SSE,,,,
,14-Oct,STARLINK-3049,6.3,20:43:54,10°,SSE,20:44:18,10°,SSE,20:44:18,10°,SSE,,,,
,14-Oct,STARLINK-1115,5.8,20:44:03,10°,W,20:46:23,16°,NW,20:46:46,16°,NW,,,,
,14-Oct,STARLINK-1226,6.6,20:44:04,10°,SSE,20:44:38,10°,SSE,20:45:12,10°,SSE,,,,
,14-Oct,STARLINK-2402,4.6,20:44:09,10°,WNW,20:47:59,40°,SW,20:48:02,40°,SW,,,,
,14-Oct,STARLINK-2112,4.9,20:44:11,10°,WNW,20:48:11,42°,SW,20:50:13,25°,SSE,,,,
,14-Oct,STARLINK-2385,4.5,20:44:21,10°,SSW,20:48:10,47°,S,20:48:10,47°,S,,,,
,14-Oct,STARLINK-2579,5.4,20:44:28,10°,WSW,20:48:07,25°,NW,20:48:42,25°,NW,,,,
,14-Oct,STARLINK-1867,5.4,20:44:37,10°,SSW,20:46:45,23°,S,20:46:45,23°,S,,,,
,14-Oct,STARLINK-1669,8,20:44:43,10°,WSW,20:56:23,31°,SSW,21:08:07,10°,SE,,,,
,14-Oct,STARLINK-3853,5.3,20:44:53,10°,SSW,20:47:31,26°,SSE,20:47:31,26°,SSE,,,,
,14-Oct,STARLINK-2738,4.3,20:44:56,10°,NW,20:48:19,53°,W,20:48:19,53°,W,,,,
,14-Oct,STARLINK-3798,5.7,20:45:09,10°,SSW,20:47:09,19°,SSE,20:47:09,19°,SSE,,,,
,14-Oct,STARLINK-2448,5.8,20:45:24,10°,W,20:48:15,18°,WNW,20:49:03,17°,NW,,,,
,14-Oct,STARLINK-4084,5.7,20:45:28,10°,W,20:48:20,19°,WNW,20:48:54,18°,NW,,,,
,14-Oct,STARLINK-3344,?,20:45:45,10°,W,20:49:10,25°,SW,20:52:37,10°,SSE,,,,
,14-Oct,STARLINK-4171,?,20:46:23,10°,SW,20:46:54,10°,SSW,20:47:27,10°,SSW,,,,
,14-Oct,STARLINK-4528,?,20:46:26,10°,WNW,20:50:41,47°,SW,20:51:32,41°,S,,,,
,14-Oct,STARLINK-4083,?,20:46:27,10°,NW,20:46:52,13°,NW,20:46:52,13°,NW,,,,
,14-Oct,STARLINK-3972,6,20:46:38,10°,W,20:48:57,15°,WNW,20:49:50,14°,NW,,,,
,14-Oct,STARLINK-2394,4.1,20:46:48,10°,SW,20:51:17,76°,SW,20:51:17,76°,SW,,,,
,14-Oct,STARLINK-2339,5.6,20:46:54,10°,W,20:49:28,18°,WNW,20:49:28,18°,WNW,,,,
,14-Oct,STARLINK-1688,7.2,20:46:58,10°,SSW,20:47:27,10°,SSW,20:47:57,10°,SSW,,,,
,14-Oct,STARLINK-2467,6.1,20:47:17,10°,W,20:50:33,21°,SW,20:53:46,10°,SSE,,,,
,14-Oct,STARLINK-1959,6.2,20:47:22,10°,WSW,20:49:31,15°,SW,20:51:39,10°,S,,,,
,14-Oct,STARLINK-3596,5.8,20:47:47,10°,S,20:49:01,15°,S,20:49:01,15°,S,,,,
,14-Oct,STARLINK-4096,4.5,20:47:48,10°,SW,20:50:39,45°,SW,20:50:39,45°,SW,,,,
,14-Oct,STARLINK-2156,4.6,20:48:12,10°,SW,20:51:26,44°,S,20:51:26,44°,S,,,,
,14-Oct,FALCON 9 DEB,?,20:48:15,10°,S,20:48:29,11°,S,20:48:29,11°,S,,,,
,14-Oct,STARLINK-1355,4.6,20:48:17,10°,SW,20:51:41,43°,WNW,20:51:41,43°,WNW,,,,
,14-Oct,STARLINK-3571,?,20:48:29,10°,WNW,20:52:11,32°,SW,20:54:28,19°,S,,,,
,14-Oct,STARLINK-4567,5.3,20:48:32,10°,SSW,20:51:16,27°,S,20:51:16,27°,S,,,,
,14-Oct,STARLINK-1896,5.7,20:48:51,10°,SSW,20:50:22,18°,S,20:50:22,18°,S,,,,
,14-Oct,STARLINK-4019,6.7,20:48:54,10°,SW,20:50:29,12°,SSW,20:52:04,10°,S,,,,
,14-Oct,STARLINK-3608,6.4,20:49:02,10°,SSE,20:49:23,10°,SSE,20:49:23,10°,SSE,,,,
,14-Oct,STARLINK-4009,5.7,20:49:17,10°,WSW,20:52:35,19°,WNW,20:53:11,19°,NW,,,,
,14-Oct,STARLINK-2051,5,20:49:26,10°,WNW,20:52:42,33°,SW,20:52:42,33°,SW,,,,
,14-Oct,STARLINK-4769,4.9,20:49:50,10°,NW,20:52:18,34°,WNW,20:52:18,34°,WNW,,,,
,14-Oct,STARLINK-1131,4.3,20:49:50,10°,SW,20:54:40,66°,WNW,20:54:40,66°,WNW,,,,
,14-Oct,STARLINK-2574,4.5,20:50:03,10°,SW,20:53:09,48°,WSW,20:53:09,48°,WSW,,,,
,14-Oct,STARLINK-2054,5.8,20:50:12,10°,SSW,20:50:50,15°,SSW,20:50:50,15°,SSW,,,,
,14-Oct,STARLINK-2070,6.6,20:50:14,10°,W,20:53:40,19°,SW,20:57:10,10°,SSE,,,,
,14-Oct,STARLINK-2106,6.2,20:50:15,10°,NW,20:50:33,12°,NW,20:50:33,12°,NW,,,,
,14-Oct,STARLINK-3930,5.6,20:50:16,10°,WNW,20:54:17,30°,SW,20:57:08,15°,SSE,,,,
,14-Oct,STARLINK-3295,4.5,20:50:18,10°,SW,20:53:22,47°,SW,20:53:22,47°,SW,,,,
,14-Oct,STARLINK-4760,5.5,20:50:23,10°,WNW,20:54:00,29°,SW,20:56:31,16°,S,,,,
,14-Oct,STARLINK-3791,4.6,20:50:24,10°,WNW,20:54:32,47°,SW,20:54:34,47°,SW,,,,
,14-Oct,STARLINK-2160,4.5,20:50:31,10°,SW,20:54:28,52°,W,20:54:28,52°,W,,,,
,14-Oct,STARLINK-1395,6.2,20:50:42,10°,S,20:54:07,17°,SSE,20:54:08,17°,SSE,,,,
,14-Oct,STARLINK-4742,?,20:50:51,10°,SW,20:52:06,11°,SSW,20:53:20,10°,SSW,,,,
,14-Oct,STARLINK-4738,6.2,20:50:59,10°,W,20:54:06,20°,SW,20:57:15,10°,SSE,,,,
,14-Oct,STARLINK-2295,4.8,20:50:59,10°,SW,20:53:25,37°,SW,20:53:25,37°,SW,,,,
,14-Oct,STARLINK-2071,7,20:51:19,10°,SSW,20:51:35,10°,SSW,20:51:51,10°,SSW,,,,
,14-Oct,STARLINK-3449,?,20:51:33,10°,WSW,20:54:22,17°,SW,20:57:14,10°,S,,,,
,14-Oct,STARLINK-3115,6.4,20:52:04,10°,SSE,20:52:20,10°,SSE,20:52:20,10°,SSE,,,,
,14-Oct,STARLINK-2347,5.1,20:52:10,10°,SSW,20:56:02,38°,SSE,20:56:02,38°,SSE,,,,
,14-Oct,STARLINK-2619,6.7,20:52:21,10°,NNW,21:00:21,35°,NNE,21:00:21,35°,NNE,,,,
,14-Oct,STARLINK-4058,6,20:52:35,10°,S,20:53:57,15°,SSE,20:53:57,15°,SSE,,,,
,14-Oct,STARLINK-3175,?,20:52:37,10°,WNW,20:56:21,32°,SW,20:57:47,25°,S,,,,
,14-Oct,STARLINK-4737,5.7,20:52:47,10°,NW,20:54:10,20°,NW,20:54:10,20°,NW,,,,
,14-Oct,STARLINK-4175,4.6,20:52:48,10°,SW,20:56:00,45°,WSW,20:56:00,45°,WSW,,,,
,14-Oct,STARLINK-1966,6.4,20:52:54,10°,WSW,20:54:58,14°,SW,20:57:03,10°,S,,,,
,14-Oct,STARLINK-1046,6.3,20:53:01,10°,S,20:54:14,12°,SSE,20:54:14,12°,SSE,,,,
,14-Oct,STARLINK-4159,5.3,20:53:14,10°,SSW,20:55:33,28°,S,20:55:33,28°,S,,,,
,14-Oct,STARLINK-3745,6.4,20:53:24,10°,NNW,20:53:54,13°,NNW,20:53:54,13°,NNW,,,,
,14-Oct,STARLINK-3457,?,20:53:28,10°,WNW,20:57:13,32°,SW,20:58:38,26°,S,,,,
,14-Oct,STARLINK-4747,4.8,20:53:30,10°,WNW,20:56:41,41°,W,20:56:41,41°,W,,,,
,14-Oct,STARLINK-2380,6.4,20:54:02,10°,SSE,20:54:43,11°,SSE,20:54:43,11°,SSE,,,,
,14-Oct,STARLINK-2637,6,20:54:15,10°,S,20:56:44,19°,SSE,20:56:44,19°,SSE,,,,
,14-Oct,STARLINK-4799,5.8,20:54:20,10°,W,20:57:42,24°,SW,21:00:12,14°,S,,,,
,14-Oct,STARLINK-1918,7.7,20:54:25,10°,SW,21:00:06,18°,SSW,21:05:48,10°,SSE,,,,
,14-Oct,STARLINK-1588,5.8,20:54:30,10°,W,20:57:41,23°,SW,20:59:53,15°,S,,,,
,14-Oct,STARLINK-2626,7.7,20:54:31,10°,WSW,21:01:56,22°,SSW,21:08:40,10°,SSE,,,,
,14-Oct,STARLINK-1711,7.2,20:54:48,10°,W,20:58:52,17°,NW,21:04:12,10°,NNW,,,,
,14-Oct,STARLINK-2683,5.5,20:54:50,10°,SSW,20:57:02,24°,S,20:57:02,24°,S,,,,
,14-Oct,GLOBAL-13,?,20:54:58,10°,WSW,21:00:08,33°,WNW,21:01:03,31°,NW,,,,
,14-Oct,STARLINK-2002,5.6,20:55:04,10°,SSW,20:57:29,24°,S,20:57:29,24°,S,,,,
,14-Oct,STARLINK-3979,6.3,20:55:11,10°,W,20:58:03,18°,SW,21:00:58,10°,S,,,,
,14-Oct,STARLINK-3079,6,20:55:18,10°,S,20:56:51,16°,SSE,20:56:51,16°,SSE,,,,
,14-Oct,STARLINK-5113,6.4,20:55:24,10°,S,20:55:57,11°,SSE,20:55:57,11°,SSE,,,,
,14-Oct,STARLINK-1557,5.6,20:55:41,10°,W,20:59:16,28°,SW,21:01:08,20°,S,,,,
